,start_loc,end_loc,lat_x,lon_x,lat_y,lon_y,count
1482,DENNERY RD,KENTMERE TR,32.5777686,-117.0349102,32.711601,-117.1037628,47593
1483,DENVER  ST,ERIE  ST,32.7813144,-117.2043796,32.711601,-117.1037628,4322
1484,DENVER ST,ERIE ST,32.7813144,-117.2043796,32.711601,-117.1037628,21478
1485,DERBY DOWNS  RD,SEA COUNTRY  WY,32.9652082,-117.233346,32.711601,-117.1037628,29867
1486,DERBY DOWNS RD,SEA COUNTRY WY,32.9652082,-117.233346,32.711601,-117.1037628,66785
1487,DERRICK DR,LIMERICK AV,32.826099,-117.182587,32.8344783,-117.178741,6581
1488,DERRICK DR,LIMERICK AVE DR,32.826099,-117.182587,32.8344783,-117.178741,2746
1489,DERRICK DR,LYRIC LN,32.826099,-117.182587,32.827045,-117.178413,4539
1490,DERRICK DR,MT ABERNATHY AV,32.826099,-117.182587,32.8292325,-117.1714406,15165
1491,DERRICK ST,LIMERICK AV,32.826099,-117.182587,32.8344783,-117.178741,5533
1492,DEWEY ST,EVANS ST,32.826099,-117.182587,32.7064804,-117.1354706,4369
1493,DIAMOND ST,MISSOURI ST,32.802166,-117.243568,32.802296,-117.247513,80374
1494,DIANE AV,LONGFORD ST,32.741222,-116.996338,32.835243,-117.182701,76671
1495,DIAZ DR,POMERADO RD,33.015633,-117.060867,32.9148655,-117.0711548,1670
1496,DICKENS ST,EMERSON ST,32.7240617,-117.2303973,32.724954,-117.2303534,109062
1497,DIRECTORS PL,LUSK BL,32.894749,-117.209686,32.724954,-117.2303534,25865
1498,DIVISION  ST,CERVANTES  AV,32.6823742,-117.1108395,32.6978572,-117.0700941,6242
1499,DIVISION  ST,IMPERIAL  AV,32.6823742,-117.1108395,32.7064323,-117.1252448,2529
1500,DIVISION ST,CERVANTES AV,32.6823742,-117.1108395,32.6978572,-117.0700941,6536
1501,DIVISION ST,MARINE VIEW AV,32.6823742,-117.1108395,32.990425,-117.254494,33693
1502,DIVISION ST,PLAZA TAXCO ST,32.6823742,-117.1108395,32.6956049,-117.0591734,18146
1503,DIVISION ST,WESMEAD ST,32.6823742,-117.1108395,32.6955321,-117.0701419,9964
1504,DIVISION ST,WOODMAN ST,32.6823742,-117.1108395,32.709701,-117.0546294,5710
1505,DOCOMMUN AV,GOVERNOR DR,,,32.8507659,-117.2134676,3518
1506,DOLIVA DR,CANNINGTON DR,32.8306785,-117.1756978,32.8315812,-117.169212,7279
1507,DOLIVA DR,MT ABERNATHY AV,32.8306785,-117.1756978,32.8292325,-117.1714406,13305
1508,DOLIVA DR,SD 805 DR,32.8306785,-117.1756978,,,112301
1509,DOLLY PL,GRAMERCY DR,32.79245,-117.133858,32.8028374,-117.1387469,836
1510,DOLPHIN PL,CAMINO COSTA PL,32.79245,-117.133858,32.820221,-117.277252,2133
1511,DONALDSON DR,FOGG ST,32.806416,-117.228951,32.802985,-117.2244142,43320
1512,DONALDSON DR,SOLEDAD MTN DR,32.806416,-117.228951,32.802985,-117.2244142,20626
1513,DONALDSON DR,SOLEDAD MTN RD,32.806416,-117.228951,32.8123354,-117.2324595,89846
1514,DONAX AV,PALM AV,32.5820431,-117.0857495,32.8123354,-117.2324595,20890
1515,DOREEN RD,MISSION GORGE RD,32.8160697,-117.0580683,32.8371239,-117.026799,31897
1516,DORIANA ST,PARADISE VY RD,32.685257,-117.04792,32.688251,-117.048828,51925
1517,DORIS (PVT) ST,PALM  AV,,,32.5843352,-117.0838845,22619
1518,DORIS (PVT) ST,PALM AV,,,32.5843352,-117.0838845,71050
1519,DORMOUSE  ,CAM DEL SUR  ,,,33.009212,-117.1452309,1997
1520,DORMOUSE CT,ECLIPSE RD,32.944828,-117.153107,32.946602,-117.153313,880
1521,DOWDY DR,CABOT DR,32.8913851,-117.1468965,32.8919367,-117.1440646,27493
1522,DOWDY DR,TRADE PL,32.8913851,-117.1468965,32.8911732,-117.1533865,14686
1523,DOWNY DR,CABOT DR,32.8913851,-117.1468965,32.8919367,-117.1440646,8145
1524,DRACAENA CT,LIROPE ST,32.692486,-117.065697,32.6915004,-117.0663638,9632
1525,DRAPER AV,EADS AV,32.8374841,-117.2758005,32.8402557,-117.2750163,67987
1526,DRUCKER LN,SARNEN ST,32.5519726,-116.949512,32.5531264,-116.9534924,17464
1527,DUBOIS  DR,PROVIDENCE  RD,32.836353,-117.198273,32.836758,-117.197594,12490
1528,DUBOIS DR,GENESEE AV,32.836353,-117.198273,32.7914365,-117.1597319,150468
1529,DUBOIS DR,PROVIDENCE RD,32.836353,-117.198273,32.7914365,-117.1597319,19646
1530,DUBOIS DR DR,GENESEE AV,32.836353,-117.198273,32.7914365,-117.1597319,28680
1531,DUBONNET  ST,AERO  DR,32.8078501,-117.144411,32.8096863,-117.1463609,5228
1532,DUBONNET ST,AERO  DR,32.8078501,-117.144411,32.8096863,-117.1463609,2984
1533,DUBONNET ST,AERO DR,32.8078501,-117.144411,32.8096863,-117.1463609,11676
1534,DUCOS PL,RUEDA DR,32.819937,-117.0969159,32.824516,-117.079399,41147
1535,DUENDA RD,ALVEO WY,33.03545,-117.083099,33.035076,-117.079277,11637
1536,DUENDA ST,MATINAL RD,33.03545,-117.083099,33.0315883,-117.0850561,4430
1537,DUKE ST,SPORTS ARENA BL,33.03545,-117.083099,,,67012
1538,DULUTH  AVE,SKYLINE  DR,32.700748,-117.070923,,,3936
1539,DULUTH AV,SKYLINE  DR,32.700748,-117.070923,,,4249
1540,DULUTH AV,SKYLINE DR,32.700748,-117.070923,,,15056
1541,DUNANT ST,REGENTS RD,32.8521587,-117.2197021,32.8626995,-117.2226386,23089
1542,DUNCAN  RD,DEWSBURY  AV,32.8521587,-117.2197021,32.918747,-117.131653,23696
1543,DUNCAN RD,DEWSBURY AV,32.8521587,-117.2197021,32.918747,-117.131653,37557
1544,DUNLOP ST,LINDA VISTA RD,32.78577,-117.167267,32.7974246,-117.1601845,8920
1545,DUSK DR,GARBER AV,32.677082,-117.048569,32.669559,-117.047417,8896
1546,DWIGHT  ST,LANDIS  ST,32.7440522,-117.1051652,32.7459042,-117.1026726,6612
1547,DWIGHT ST,LANDIS ST,32.7440522,-117.1051652,32.7459042,-117.1026726,33719
1548,DWIGHT ST,UNIVERSITY AV,32.7440522,-117.1051652,32.7459042,-117.1026726,1536
1549,E  ST,F ST,32.7440522,-117.1051652,32.7135823,-117.1648256,7768
1550,E BEYER BL,RAIL CT,,,32.5451404,-117.0294968,42917
1551,E BRIARFIELD DR,DAWES ST,32.791782,-117.248787,32.8038345,-117.2518654,34685
1552,E HARBOR DR,MAIN ST,32.7086318,-117.1635315,32.8038345,-117.2518654,78986
1553,E MISSION BAY DR,FIESTA ISLAND RD,32.767304,-117.2089706,32.7740639,-117.2166065,7818
1554,E MISSION BAY DR,SD 015 DR,32.767304,-117.2089706,,,20233
1555,E MOUNTAIN VIEW DR,39 ST,32.767304,-117.2089706,,,82965
1556,E MTN VW DR,39 ST,32.767304,-117.2089706,32.7571463,-117.1103992,17825
1557,E PARK AV,PEPPER SB DR,32.767304,-117.2089706,32.5546165,-117.0435411,68885
1558,E ST,BROADWAY ST,32.767304,-117.2089706,32.5546165,-117.0435411,329106
1559,E ST,F ST,32.767304,-117.2089706,32.7135823,-117.1648256,6119
1560,E. MISSION BAY DR,FIESTA ISLAND RD  (LOOP) ,32.767304,-117.2089706,32.7135823,-117.1648256,4255
1561,E/O LANING RD,OVERPASS RD,32.767304,-117.2089706,32.8261337,-117.1315822,19969
1562,E/O QUIVERA ACCESS RD, RD,,,32.7174202,-117.1627728,1148
1563,EAGLE  ST,SUNSET  BL,,,32.7174202,-117.1627728,2287
1564,EAGLE ST,DOVE ST,32.7483312,-117.1695604,32.747375,-117.16861,206984
1565,EARHART ST,GRAMERCY DR,32.8005928,-117.1361077,32.8028374,-117.1387469,8065
1566,EAST DR,KEMPER ST,32.8005928,-117.1361077,32.757591,-117.041901,39024
1567,EASTBOURNE RD,CARMEL RIDGE RD,32.9823267,-117.0712346,32.9779607,-117.0721956,22258
1568,EASTGATE  ML,CARROLL  RD,32.8814355,-117.1990651,32.8828066,-117.1567097,48411
1569,EASTGATE CT,AUTOPART ML,32.8809546,-117.1885532,32.8828066,-117.1567097,15017
1570,EASTGATE CT,AUTOPORT ML,32.8809546,-117.1885532,32.8779555,-117.1847272,75310
1571,EASTGATE MALL AV,GENESEE AV,32.8809546,-117.1885532,32.7914365,-117.1597319,8958
1572,EASTGATE ML,GENESEE AV,32.8814355,-117.1990651,32.7914365,-117.1597319,19859
1573,EASTGATE ML,TOWNE CTRE CT,32.8814355,-117.1990651,32.7914365,-117.1597319,14075
1574,EASTGLEN ST,TIMBERLAKE DR,32.91449,-117.077133,32.914024,-117.083504,6786
1575,EBERS ST,SUNSET CLIFFS BL,32.7462015,-117.24369,32.914024,-117.083504,36376
1576,EDMONTON AV,AGEE ST,32.8586033,-117.202052,32.851559,-117.201233,73984
1577,EL CAJON  BL,MEADE  AV,32.8586033,-117.202052,32.757225,-117.143784,18839
1578,EL CAJON  BL,MEADE AV,,,32.757225,-117.143784,4604
1579,EL CAJON BL,ADELAIDE AV,,,32.7576646,-117.0665332,6970
1580,EL CAJON BL,ALLEY N/O EL CAJON BL,,,32.7576646,-117.0665332,4808
1581,EL CAJON BL,AMHERST ST,,,32.7672241,-117.0563791,1489
1582,EL CAJON BL,COLLWOOD BL,,,32.7672241,-117.0563791,229827
1583,EL CAJON BL,HOWARD AV,,,32.7672241,-117.0563791,2343
1584,EL CAJON BL,MADISON AV,,,32.7672241,-117.0563791,17171
1585,EL CAJON BL,MEADE AV,,,32.757225,-117.143784,319743
1586,EL CAJON BL,MOHAWK ST,,,32.7698837,-117.0548587,48046
1587,EL CAJON BL,MONROE  AV,,,32.7698837,-117.0548587,2598
1588,EL CAJON BL,MONROE AV,,,32.7698837,-117.0548587,28418
1589,EL CAJON BL,MONTEZUMA RD,,,32.7699119,-117.0911785,1676
1590,EL CAJON BL,ROSE ST,,,32.7699119,-117.0911785,15544
1591,EL CAJON BL,TROJAN AV,,,32.7548424,-117.0767092,19617
1592,EL CAJON BL,UNIVERSITY AV,,,32.7548424,-117.0767092,23772
1593,EL CAJON BL AV,MADISON AV,,,32.7609805,-117.1391925,16865
1594,EL CAM  RL,CARMEL VIS RD,,,32.7609805,-117.1391925,11674
1595,EL CAM  RL,EL CAM  RL,,,,,16336
1596,EL CAM  RL,SIGNATURE PT,,,32.954917,-117.2319847,28427
1597,EL CAM REAL PL,PELL (PVT) PL,,,32.954917,-117.2319847,3874
1598,EL CAM RL,CARMEL CRK RD,,,32.954917,-117.2319847,11129
1599,EL CAM RL,D M HTS RD,,,32.9485786,-117.2593425,10077
1600,EL CAM RL,JADESTONE WY,,,32.9624626,-117.2324302,3373
1601,EL CAM RL  ,D M HTS  RD,,,32.9485786,-117.2593425,6541
1602,EL CAM RL  ,JADESTONE  WY,,,32.9624626,-117.2324302,3888
1603,EL CAM RL  ,SIGNATURE PT,,,32.954917,-117.2319847,30508
1604,EL CAM RL  AV,HARTFIELD AV,,,32.9562855,-117.2302259,748
1605,EL CAM RL  RL,EL CAM RL  ,,,,,15707
1606,EL CAMINO DEL TEATRO DR,EL PASO REAL ST,32.829182,-117.258621,32.8308969,-117.2593692,571
1607,EL CAMINO REAL ,CARMEL COUNTRY RD,32.829182,-117.258621,32.9448204,-117.2157208,4207
1608,EL CAMINO REAL ,CITY LIMIT ,32.829182,-117.258621,,,13591
1609,EL CAMINO REAL ,EL CAMINO REAL ,32.829182,-117.258621,,,60540
1610,EL CAMINO REAL ,OLD EL CAMINO REAL ,32.829182,-117.258621,32.9694667,-117.2315618,30286
1611,EL CAMINO REAL  ,CITY LIMIT  ,32.829182,-117.258621,,,16808
1612,EL CAMINO REAL E ,ARROYO ROSITA ,32.829182,-117.258621,,,26382
1613,EL CAMINO REAL E ,POLO POINT ,32.829182,-117.258621,32.9829058,-117.222638,13525
1614,EL CAMINO REAL PL,PELL (PVT) PL,32.829182,-117.258621,,,14057
1615,EL CAMINO REAL PT,SIGNATURE PT,32.829182,-117.258621,32.954917,-117.2319847,153063
1616,EL CAMINO REAL RD,CARMEL COUNTRY RD,33.2844529,-117.4361189,32.9448204,-117.2157208,6156
1617,EL CAMINO REAL RD,CARMEL VISTA RD,33.2844529,-117.4361189,32.939495,-117.238327,41799
1618,EL CAMINO REAL RD,DEL MAR HEIGHTS RD,33.2844529,-117.4361189,32.9485786,-117.2593425,49231
1619,EL CAMINO REAL TL,CAMINITO PACIFICA TL,33.2844529,-117.4361189,,,43451
1620,EL CAMINO REAL W ,EL CAMINO REAL E ,33.2844529,-117.4361189,,,15257
1621,EL CAMINO REAL W ,VAN CANON ,33.2844529,-117.4361189,,,62782
1622,EL CAMINO REAL W ,VIA VALLE ,33.2844529,-117.4361189,,,15585
1623,EL CAMINO REAL W PL,DE LA VALLE PL,33.2844529,-117.4361189,32.9842624,-117.2298052,32011
1624,EL CAMINO REAL WY,JADESTONE WY,33.2844529,-117.4361189,32.9624626,-117.2324302,8339
1625,EL CARMEL PL,SANTA CLARA PL,32.778376,-117.25126,32.7827573,-117.2510501,35474
1626,EL PRADO DR,QUINCE DR,32.778376,-117.25126,32.7491277,-117.1595212,4555
1627,EL PSO GRANDE RD,N T PINES RD,32.778376,-117.25126,32.8810801,-117.2439785,8865
1628,ELDRIDGE ST,GALEWOOD ST,32.790791,-117.077988,32.7945791,-117.0686174,61920
1629,ELIZABETH  ST,45 ST,32.790791,-117.077988,32.7945791,-117.0686174,10139
1630,ELIZABETH ST,45 ST,32.790791,-117.077988,32.7591397,-117.0978007,28830
1631,ELLIOTT FIELD STATION EN,WILLOW CRK RD,,,32.8979733,-117.1031096,142151
1632,ELLIOTT FLD STA EN RD,WILLOW CRK RD,,,32.8979733,-117.1031096,27197
1633,ELLISON PL,33 ST,,,32.8979733,-117.1031096,613
1634,ELM  ST,SD 005  ,32.724141,-117.0871686,,,3379
1635,ELM  ST,SD 005 ST,32.724141,-117.0871686,,,4031
1636,ELM ST,FIR ST,32.724141,-117.0871686,32.7255126,-117.0870027,20989
1637,ELM ST,ROBINSON AV,32.724141,-117.0871686,32.746422,-117.1487465,17623
1638,ELVADO   WY,MADRONE  AV,32.705914,-117.048286,32.709094,-117.0597236,3383
1639,ELVADO WY,MADRONE  AV,32.705914,-117.048286,32.709094,-117.0597236,3258
1640,ELVADO WY,MADRONE AV,32.705914,-117.048286,32.709094,-117.0597236,6672
1641,ELY CR,BENSON AV,32.705914,-117.048286,32.705166,-117.059891,3177
1642,EMDEN RD,CARMEL VY RD,32.9824938,-117.1310359,32.9517747,-117.1943397,23804
1643,EMDEN RD,MALER RD,32.9824938,-117.1310359,32.980263,-117.131401,23014
1644,EMERALD ST,DIAMOND ST,32.804085,-117.230438,32.980263,-117.131401,151086
1645,EMERSON  ST,FENELON  ST,32.724954,-117.2303534,32.7279453,-117.2337664,56077
1646,EMERSON ST,FENELON ST,32.724954,-117.2303534,32.7279453,-117.2337664,167762
1647,EMORY ST,WASHINGTON ST,32.7412514,-117.1823523,32.7279453,-117.2337664,66004
1648,ENCENDIDO RD,MONTIEN RD,32.7412514,-117.1823523,32.7279453,-117.2337664,17129
1649,ENCINO AV,CONVERSE AV,32.7872293,-117.1440377,32.7888097,-117.1456261,67171
1650,ENGINEER RD,VICKERS ST,32.8247909,-117.1488798,32.827267,-117.148842,45148
1651,ENTERPRISE  ST,ROSECRANS  ST,33.1363409,-117.157332,32.7547067,-117.2018158,14954
1652,ENTERPRISE ST,ROSECRANS ST,33.1363409,-117.157332,32.7547067,-117.2018158,168570
1653,ESCALA DR,SD 015  DR,33.045738,-117.063042,32.7547067,-117.2018158,6445
1654,ESCALA DR,SD 015 DR,33.045738,-117.063042,,,41918
1655,ESPLANADE CT,L J VILGE RD,32.8698207,-117.2147919,,,34295
1656,ESPLANADE CT,LA JOLLA VILLAGE DR,32.8698207,-117.2147919,,,145863
1657,ESSEX (ROBINSON) ST,UNIVERSITY AV,32.8698207,-117.2147919,,,27055
1658,ESSEX ST,UNIVERSITY AV,32.8698207,-117.2147919,,,6122
1659,ESTRELLA AV,FENIMORE WY,32.7494107,-117.0899733,32.783096,-117.089157,1825
1660,ESTUDILLO ST,WITHERBY ST,32.7430299,-117.1882976,32.7451652,-117.1929629,4634
1661,EUCLID  AV,54 ST,32.7430299,-117.1882976,32.7347417,-117.0796148,22209
1662,EUCLID  AV,GWEN ST,32.7430299,-117.1882976,32.697273,-117.081383,5104
1663,EUCLID  AV,SN JACINTO  DR,32.7430299,-117.1882976,32.697273,-117.081383,4006
1664,EUCLID AV,  1200' E of 54 ST,32.7430299,-117.1882976,32.7347417,-117.0796148,7422
1665,EUCLID AV,1200' east of 54 ST,32.7430299,-117.1882976,32.7347417,-117.0796148,7505
1666,EUCLID AV,48 ST,32.7430299,-117.1882976,32.7559135,-117.0911278,61277
1667,EUCLID AV,51 ST,32.7430299,-117.1882976,32.711376,-117.084503,15585
1668,EUCLID AV,54 ST,32.7430299,-117.1882976,32.7347417,-117.0796148,21183
1669,EUCLID AV,58 ST,32.7430299,-117.1882976,32.7572006,-117.0728922,5929
1670,EUCLID AV,COL GROVE DR,32.7430299,-117.1882976,32.7374122,-117.0590354,13997
1671,EUCLID AV,COLLEGE GROVE DR,32.7430299,-117.1882976,32.7374122,-117.0590354,13128
1672,EUCLID AV,COLLURA ST,32.7430299,-117.1882976,32.7376742,-117.0839872,4509
1673,EUCLID AV,GWEN ST,32.7430299,-117.1882976,32.7376742,-117.0839872,25416
1674,EUCLID AV,MARKET CREEK PLAZA DR,32.7430299,-117.1882976,32.7376742,-117.0839872,3718
1675,EUCLID AV,PENTECOST WY,32.7430299,-117.1882976,32.721516,-117.082611,59514
1676,EUCLID AV,QUINCE ST,32.7430299,-117.1882976,32.736507,-117.081444,23864
1677,EUCLID AV,SAN JACINTO DR,32.7430299,-117.1882976,32.7048306,-117.081865,158513
1678,EUCLID AV,SANTA MARGARITA ST,32.7430299,-117.1882976,32.705894,-117.078407,8115
1679,EUCLID AV,WESTOVER PL,32.7430299,-117.1882976,32.7247636,-117.0869639,20563
1680,EUCLID AV,WILLIE JAMES JONES AV,32.7430299,-117.1882976,32.7057122,-117.0882151,3090
1681,EVANS ST,SAMPSON  ST,32.7430299,-117.1882976,32.6948583,-117.1423775,3902
1682,EVANS ST,SAMPSON ST,32.7430299,-117.1882976,32.6948583,-117.1423775,21363
1683,EVENING CREEK DR,SABRE SPRINGS PY,32.960781,-117.090118,32.6948583,-117.1423775,19553
1684,EVENING CREEK DR,TED WILLIAMS PY,32.960781,-117.090118,32.6948583,-117.1423775,14808
1685,EVENING CREEK DR S,SABRE SPRINGS PY,32.956062,-117.098221,32.6948583,-117.1423775,4130
1686,EVENING CREEK S DR,SABRE SPRINGS PY,32.956062,-117.098221,32.6948583,-117.1423775,2860
1687,EVENING CRK DR,SABRE SPRINGS PY,32.956062,-117.098221,32.6948583,-117.1423775,2779
1688,EVENING CRK N DR,T WILLIAMS PY,32.9608575,-117.094705,32.6948583,-117.1423775,15597
1689,EVENING CRK N DR,TED WILLIAMS PARKWY DR,32.9608575,-117.094705,,,15982
1690,EVENING CRK N DR,TED WILLIAMS PY,32.9608575,-117.094705,,,38620
1691,EVENING CRK S DR,SABRE SPRS PY,32.956062,-117.098221,,,2557
1692,EVERGREEN ST,ROSECRANS ST,32.956062,-117.098221,32.7547067,-117.2018158,28729
1693,EVERGREEN ST,TENNYSON ST,32.956062,-117.098221,32.7395949,-117.2318695,16288
1694,EVERTS ST,FANUEL ST,32.7943639,-117.2470095,32.7947502,-117.2451888,74899
1695,EWING ST,GARY ST,32.771488,-117.061562,32.770592,-117.060448,11487
1696,EXCHANGE PL,PROSPECT PL,32.8452947,-117.2677691,33.084446,-116.589279,180389
1697,EXCUTIVE DR,EAST GATE MALL DR,32.876744,-117.2072772,33.084446,-116.589279,2598
1698,EXECUTIVE  DR,EASTGATE  ML,32.876744,-117.2072772,33.084446,-116.589279,39584
1699,EXECUTIVE DR,EASTGATE ML,32.876744,-117.2072772,33.084446,-116.589279,256984
1700,EXECUTIVE DR,LA JOLLA VILLAGE DR,32.876744,-117.2072772,32.871796,-117.2313077,73933
1701,EXECUTIVE DR,WESTERRA  CT,32.876744,-117.2072772,32.885288,-117.215446,11918
1702,EXECUTIVE DR,WESTERRA CT,32.876744,-117.2072772,32.885288,-117.215446,11390
1703,EXECUTIVE WY,TOWNE CTRE DR,32.8738044,-117.209694,32.885288,-117.215446,5535
1704,F ST,E ST,32.8738044,-117.209694,32.885288,-117.215446,281272
1705,F ST,G ST,32.8738044,-117.209694,32.885288,-117.215446,46703
1706,F ST,RUSS BL,32.8738044,-117.209694,32.885288,-117.215446,4764
1707,F ST,W HARBOR DR,32.8738044,-117.209694,32.71011,-117.1666194,2599
1708,FABER WY,FABER WY,32.7707106,-117.080692,32.71011,-117.1666194,2449
1709,FABER WY S,FABER WY N,32.7707106,-117.080692,32.71011,-117.1666194,14630
1710,FAIRBROOK DR,RUE CHEAUMONT  ,32.7707106,-117.080692,32.71011,-117.1666194,1153
1711,FAIRBROOK DR,RUE CHEAUMONT DR,32.7707106,-117.080692,32.71011,-117.1666194,1083
1712,FAIRBROOK RD,SEMILLON BL,32.7707106,-117.080692,32.71011,-117.1666194,119648
1713,FAIRGROVE LN,PASEO MONTALBAN  ,32.7707106,-117.080692,32.71011,-117.1666194,5530
1714,FAIRGROVE LN,PASEO MONTALBAN LN,32.7707106,-117.080692,32.71011,-117.1666194,3190
1715,FAIRMOUNT  AV,43 ST,32.7707106,-117.080692,32.7550658,-117.101892,52692
1716,FAIRMOUNT  AV,44 ST,32.7707106,-117.080692,32.755704,-117.1002254,4640
1717,FAIRMOUNT AV,44 ST,32.7707106,-117.080692,32.755704,-117.1002254,21351
1718,FAIRMOUNT AV,45 ST,32.7707106,-117.080692,32.755704,-117.1002254,89479
1719,FAIRMOUNT AV,50 ST,32.7707106,-117.080692,32.755704,-117.1002254,3069
1720,FAIRMOUNT AV,ADOBE FALLS RD,32.7807245,-117.1014434,32.7815943,-117.083143,7785
1721,FAIRMOUNT AV,ALLEY E/O FAIRMOUNT AV,32.7807245,-117.1014434,32.7815943,-117.083143,42553
1722,FAIRMOUNT AV,COLLWOOD BL,32.7807245,-117.1014434,32.7815943,-117.083143,640299
1723,FAIRMOUNT AV,EUCLID AV,32.7807245,-117.1014434,32.7815943,-117.083143,44478
1724,FAIRMOUNT AV,FRIARS RD,32.7807245,-117.1014434,32.7780229,-117.1408109,17752
1725,FAIRMOUNT AV,MISSION GORGE PL,32.7807245,-117.1014434,32.78295,-117.0946082,134235
1726,FAIRMOUNT AV,MISSION GORGE RD,32.7807245,-117.1014434,32.8371239,-117.026799,26386
1727,FAIRMOUNT AV,MONROE AV,32.7807245,-117.1014434,32.8371239,-117.026799,115345
1728,FAIRMOUNT AV,MSS GORGE PL,32.7807245,-117.1014434,32.8371239,-117.026799,3919
1729,FAIRMOUNT AV,SD 015 AV,32.7807245,-117.1014434,,,4734
1730,FAIRWAY DR,ROMERO DR,32.7807245,-117.1014434,32.840275,-117.259987,2620
1731,FALCON RIM PT,MIRA LAGO TR,32.914658,-117.08506,32.840275,-117.259987,10527
1732,FALCON ST,GOLDFINCH ST,32.7523544,-117.1704599,32.7497915,-117.1713854,12063
1733,FALL RIVER WY,CARMEL MTN RD,33.124836,-117.218689,32.9632195,-117.132299,29813
1734,FAMOSA  BL,CAMULOS  ST,33.124836,-117.218689,32.7498653,-117.2303461,2988
1735,FAMOSA  BL,RIALTO  ST,33.124836,-117.218689,32.7519637,-117.2301912,14543
1736,FAMOSA BL,CAMULOS ST,33.124836,-117.218689,32.7498653,-117.2303461,15377
1737,FAMOSA BL,RIALTO ST,33.124836,-117.218689,32.7519637,-117.2301912,68559
1738,FAMOSA BL,W POINT LOMA BL,33.124836,-117.218689,32.7519637,-117.2301912,185526
1739,FANUEL  ST,GRESHAM  ST,32.7947502,-117.2451888,32.7988355,-117.2444792,6478
1740,FANUEL  ST,GRESHAM ST,32.7947502,-117.2451888,32.7988355,-117.2444792,9451
1741,FANUEL ST,GRESHAM ST,32.7947502,-117.2451888,32.7988355,-117.2444792,164490
1742,FARNHAM  ST,CLAIREMONT MS BL,32.7947502,-117.2451888,32.7988355,-117.2444792,4936
1743,FARNHAM ST,CLAIREMONT MESA BL,32.7947502,-117.2451888,32.7988355,-117.2444792,19520
1744,FASHION HILLS BL,FRIARS RD,32.7947502,-117.2451888,32.7988355,-117.2444792,36227
1745,FASHION HILLS BL,TAIT ST,32.7947502,-117.2451888,32.7812673,-117.1682733,31820
1746,FASHION VALLEY RD,FRAZEE  RD,32.7638056,-117.1700477,32.7723016,-117.1570787,26557
1747,FASHION VY  RD,SD 008 R-A  ,32.7638056,-117.1700477,,,8744
1748,FASHION VY  RD,SD 008 R-A  RD,32.7638056,-117.1700477,,,9521
1749,FASHION VY RD,SD 008 R-A RD,32.7638056,-117.1700477,,,34969
1750,FAY  AV,W MUIRLANDS  DR,32.836378,-117.272455,32.834026,-117.268982,11071
1751,FAY AV,GIRARD AV,32.836378,-117.272455,32.834026,-117.268982,100519
1752,FAY AV,NAUTILUS ST,32.836378,-117.272455,32.831383,-117.26693,26317
1753,FEDERAL  BL,FAIRMOUNT  AV,32.836378,-117.272455,32.7807245,-117.1014434,9036
1754,FEDERAL BL,69 ST,32.7271568,-117.0694776,32.7807245,-117.1014434,6469
1755,FEDERAL BL,FAIRMOUNT AV,32.7271568,-117.0694776,32.7807245,-117.1014434,59567
1756,FEDERAL BL,LYON ST,32.7271568,-117.0694776,32.720459,-117.090942,120445
1757,FEDERAL BL,MARILOU RD,32.7271568,-117.0694776,32.7223529,-117.0916154,91999
1758,FEDERAL BL,TOOLEY ST,32.7271568,-117.0694776,32.72472,-117.064598,8537
1759,FELSPAR ST,BERYL WY,32.7976115,-117.2552478,32.8083536,-117.2268164,92253
1760,FELSPAR ST,GARNET AV,32.7976115,-117.2552478,32.805519,-117.221603,5709
1761,FELSPAR ST,PICO PL,32.7976115,-117.2552478,32.806778,-117.223808,18603
1762,FELTON  ST,34 ST,32.7976115,-117.2552478,32.806778,-117.223808,20682
1763,FELTON ST,34 ST,32.7976115,-117.2552478,32.806778,-117.223808,121474
1764,FENTON  RD,BROWN DEER  RD,32.8917336,-117.1685265,32.8895682,-117.1790495,4699
1765,FENTON MARKET PL,FRIARS RD,32.8917336,-117.1685265,32.7780229,-117.1408109,22152
1766,FENTON MARKETPLACE DY,FRIARS RD,32.8917336,-117.1685265,32.7780229,-117.1408109,99382
1767,FENTON RD,BROWN DEER RD,32.8917336,-117.1685265,32.8895682,-117.1790495,9833
1768,FERN GL,MARINE ST,32.8917336,-117.1685265,32.839607,-117.270439,888
1769,FERN GLEN ST,MARINE ST,32.8917336,-117.1685265,32.839607,-117.270439,914
1770,FERN ST,31 ST,32.8917336,-117.1685265,32.7174202,-117.1627728,4230
1771,FERN ST,COMMONWEALTH AV,32.64426,-117.086723,32.7174202,-117.1627728,1986
1772,FERN ST,GROVE ST,32.64426,-117.086723,32.7174202,-117.1627728,16428
1773,FERNANDO WY,RESTA WY,33.04298,-117.068024,32.7174202,-117.1627728,6238
1774,FEZ ST,REGENTS RD,32.8788925,-117.2139779,32.8626995,-117.2226386,89104
